,tweet,created_at
2179,Gregory Lee Leingang stole a forklift and drove it onto the presidential motorcade route.  Court documents said Leingang attempted to use the forklift as a “deadly and dangerous weapon.” https://www.buzzfeednews.com/article/juliareinstein/north-dakota-trump-limo-gregory-lee-leingang?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543744800000
2180,Prostesters attacked the Arc de Triomphe in the third weekend of riots in Paris https://www.buzzfeed.com/laurasilver/prostesters-attacked-the-arc-de-triomphe-in-the-third?bftwuk&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543741085000
2181,"“I knew when we got on set with Jennifer Coolidge and Ariana Grande that we were going to get gold, because they’re both really, really naturally funny.”  https://www.buzzfeednews.com/article/krystieyandoli/ariana-grande-thank-u-next-video-behind-the-scenes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543739400000
2182,The popular porn site YouPorn has banned all Starbucks products from its offices in retaliation for Starbucks banning anyone from using free in-store Wi-Fi to watch porn https://www.buzzfeednews.com/article/tanyachen/youporn-bans-starbucks?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543737600000
2183,Did you learn the hard way that a doctor’s office telling you they “take your insurance” isn’t the same thing as being an in-network provider? https://www.buzzfeed.com/venessawong/tell-us-about-your-health-care-debt-and-impacts?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543735800000
2184,An Arkansas school district suspended its high school newspaper and threatened to fire the teacher who advises it after student journalists wrote a story criticizing the transfer of football players to a rival high school https://www.buzzfeednews.com/article/amberjamieson/harber-high-arkansas-student-newspaper-suspended-football?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543734000000
2185,These photos just might change your perspective https://www.buzzfeednews.com/article/gabrielsanchez/most-powerful-photos-of-this-week-nov-30?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543732200000
2186,"""Above all else, be kind."" https://www.buzzfeednews.com/article/brandonhardin/inspirational-quotes-best-lives?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543730400000
2187,"Warner Bros. TV is investigating ""Black Lightning"" showrunner Salim Akil after actor and writer Amber Dixon Brenner filed a lawsuit alleging the producer physically and sexually abused her https://www.buzzfeednews.com/article/marcusjones/warner-bros-tv-investigating-salim-akil-black-lightning?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543728600000
2188,"“It’s why I love Ariana Grande, because she gives her fans what they want. With all the craziness going on in the world right now, to just put this video out…you just smile when you watch it ’cause it’s just fun.” https://www.buzzfeednews.com/article/krystieyandoli/ariana-grande-thank-u-next-mean-girls?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543726800000
2189,A college student thought she was in bed with her boyfriend — but it was a man pretending to be him. A jury said it wasn't rape. https://www.buzzfeednews.com/article/davidmack/rape-fraud-consent-purdue-abigail-finney-joyce-short-grant?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543725000000
2190,"A man who allegedly attacked a Latino father and son at a Utah tire shop while shouting ""I hate Mexicans"" will not be charged with a hate crime because the state's laws don't allow it https://www.buzzfeednews.com/article/skbaer/salt-lake-city-tire-shop-attack-hate-crime?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543724716000
2191,"""Your success now is our country’s success,"" Bush wrote to President Bill Clinton after Clinton defeated him in 1992. ""I am rooting hard for you. https://www.buzzfeednews.com/article/krystieyandoli/george-hw-bush-letter-bill-clinton?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543723200000
2192,The Kansas City Chiefs have released star running back Kareem Hunt and the NFL has suspended him from playing after a video of Hunt assaulting a woman became public https://www.buzzfeednews.com/article/skbaer/kareem-hunt-shoving-woman-video-nfl?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543721400000
2193,"Some Charlottesville’s residents have created their own guerilla media, live-tweeting government meetings, tracking court records, and shaping coverage of anti-racist activism to ensure the tragedy of August 2017 never happens again. https://www.buzzfeednews.com/article/blakemontgomery/charlottesville-residents-media-rally-aftermath?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543719600000
2194,"""I was distressed to learn that the request came from an anti-Semitic group that reposted my video with comments implying I endorsed their mission,"" Brett Favre said. ""Nothing could be further from the truth."" https://www.buzzfeednews.com/article/ellievhall/celebrities-white-supremacists-video-app-cameo-anti-semitic?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543717800000
2195,Former Soviet Union leader Mikhail Gorbachev called George H.W. Bush a “real partner” in the quest to end the Cold War https://www.buzzfeednews.com/article/patricksmith/george-h-w-bush-world-leader-tributes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543716000000
2196,Neil deGrasse Tyson denied a woman's claim that he raped her in graduate school and apologized for other behavior after three women came forward with allegations of sexual misconduct https://www.buzzfeednews.com/article/skbaer/neil-degrasse-tyson-responds-allegations?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543715638000
2197,"Speaking in Argentina at the G20 summit, Trump ignored a question from a reporter about his past criticisms of the Bush family https://www.buzzfeednews.com/article/davidmack/trump-bush-regret-criticism?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543714200000
2198,This never-before-published document shows the opposition research Facebook commissioned on billionaire George Soros. https://www.buzzfeednews.com/article/ryanmac/soros-facebook-definers-research?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543713000000
2199,"Three police officers who allegedly wanted to ""whoop some ass"" at a police brutality protest in St. Louis beat up an undercover cop instead. https://www.buzzfeednews.com/article/claudiakoerner/police-officers-charged-beating-undercover-cop?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543711200000
2200,Alexandria Ocasio-Cortez and the new left's first big fight with establishment Democrats is over climate change https://www.buzzfeednews.com/article/ryancbrooks/alexandria-ocasio-cortez-climate-change-green-new-deal?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543709700000
2201,This 26-year-old face transplant patient has had one of the fastest recoveries yet. https://www.buzzfeednews.com/article/theresatamkins/26-year-old-face-transplant-patient?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543708200000
2202,Transgender members of the caravan need people in the US to sponsor them to avoid lengthy and potentially dangerous detentions https://www.buzzfeednews.com/article/adolfoflores/lgbt-transgender-caravan-sponsors-needed?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543708200000
2203,"The Supreme Court can't turn back time on abortion rights, writes @laurahercher, but it can do something worse. https://www.buzzfeednews.com/article/laurahercher/supreme-court-roe-v-wade-abortion-access?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543707000000
2204,Thousands of US troops will remain at the Mexico border through the holidays https://www.buzzfeednews.com/article/claudiakoerner/us-troops-border-mexico-migrant-caravan?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543705800000
2205,"NFL star Kareem Hunt has been cut from the Kansas City Chiefs after a video showed him shoving and kicking a woman.   ""I deeply regret what I did,"" Hunt said. ""I hope to move on from this."" https://www.buzzfeednews.com/article/skbaer/kareem-hunt-shoving-woman-video-nfl?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543704300000
2206,Police say a woman was shot and killed by her boyfriend's ex-wife while decorating for Christmas. Her boyfriend's 3-year-old twins were present at the time of the attack. https://www.buzzfeednews.com/article/juliareinstein/woman-shot-by-boyfriends-ex-salt-lake-city-utah-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543703118000
2207,"The ""Thank U, Next"" video director shared what it was like creating it with Ariana Grande: “There was one point when we sat together and we were just like, oh my god, it’s just two girls behind this computer working on this highly-anticipated music video."" https://www.buzzfeednews.com/article/krystieyandoli/ariana-grande-thank-u-next-video-behind-the-scenes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543701823000
2208,This man rescued a stork with a broken wing 25 years ago — and has been looking after her ever since ❤️ pic.twitter.com/JEYvd6cwjd,1543701240000
2209,"The director of the “Thank U, Next” video revealed behind-the-scenes secrets, including that it was unplanned for Ariana to write “Sorry I dipped” on Pete’s burn book page and that she did it while cameras were rolling   https://www.buzzfeednews.com/article/krystieyandoli/ariana-grande-thank-u-next-video-behind-the-scenes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543700848000
2210,BREAKING: This never-before-published document shows the opposition research Facebook commissioned on billionaire George Soros. https://www.buzzfeednews.com/article/ryanmac/soros-facebook-definers-research?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543697997000
2211,Trump declined to say whether he regrets his attacks on the Bush family. https://www.buzzfeednews.com/article/davidmack/trump-bush-regret-criticism?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543697903000
2212,Kesha and Dr. Luke are doubling down on rape and defamation allegation as a trial date nears https://www.buzzfeednews.com/article/claudiarosenbaum/dr-lukes-kesha-court-motions-allegations?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543696200000
2213,"George H.W. Bush was the last of his kind, writes a former aide. https://www.buzzfeednews.com/article/lloydgreen59/opinion-george-hw-bush-aide-lloyd-green?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543696089000
2214,"⚡️ “A High School Newspaper Was Suspended For Publishing An Investigation Into Football Players' Transfers"" https://twitter.com/i/moments/1068949395104763904 …",1543695394000
2215,"If you loved Kathy Wang's ""Family Trust"", you might want to read these books next https://www.buzzfeednews.com/article/ariannarebolini/books-to-read-if-you-liked-family-trust?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543694700000
2216,Celebrities using a video app to record personal messages for fans say they were tricked into recording coded anti-Semitic statements https://www.buzzfeednews.com/article/ellievhall/celebrities-white-supremacists-video-app-cameo-anti-semitic?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543693500000
2217,This soldier thought her puppy wouldn't remember her after several months away — but it absolutely did and you have to see 🐶 pic.twitter.com/xjobkIUJgo,1543692360000
2218,"""Black Lightning"" showrunner Salim Akil is being investigated after a woman said he physically and sexually abused her as well as mined elements from a script she gave him to use for his own shows https://www.buzzfeednews.com/article/marcusjones/warner-bros-tv-investigating-salim-akil-black-lightning?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543691100000
2219,A North Dakota man pleaded guilty to planning to flip Trump's limo with a forklift https://www.buzzfeednews.com/article/juliareinstein/north-dakota-trump-limo-gregory-lee-leingang?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543690101000
2220,"Women are eulogizing Rookie Mag with heartfelt messages. Tavi Gevinson created the publication, aimed at young teenage girls, when she was just 15. https://www.buzzfeednews.com/article/tanyachen/rookie-mag-closing-tavi-gevinson?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543689960000
2221,"Just because the news is chaotic, doesn’t mean reading it has to be 🗞   Sign up for our morning newsletter  https://bzfd.it/2yR6A3k ",1543689000000
2222,"Michael Cohen says he bravely turned on Trump, so he doesn't deserve jail time. https://www.buzzfeednews.com/article/amberjamieson/michael-cohen-jail-lawyers?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543688800000
2223,"After taking time off school and seeking therapy, Abigail is starting to get back to her old life. But she’s still angry. And Ward is still free, reportedly at another college.  “Now he’s someone else’s problem,” Abigail said. “It’s just like kicking the can down the road.”",1543688008000
